2019 07 13 03:21:08:933 [main ] INFO  - City [id= 69, Name=Buenos Aires        , CountryCode=ARG  , District=Distrito Federal    , Population=   2982146] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 70, Name=La Matanza          , CountryCode=ARG  , District=Buenos Aires        , Population=   1266461] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 71, Name=CÃ³rdoba            , CountryCode=ARG  , District=CÃ³rdoba            , Population=   1157507] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 72, Name=Rosario             , CountryCode=ARG  , District=Santa FÃ©           , Population=    907718] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 73, Name=Lomas de Zamora     , CountryCode=ARG  , District=Buenos Aires        , Population=    622013] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 74, Name=Quilmes             , CountryCode=ARG  , District=Buenos Aires        , Population=    559249] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 75, Name=Almirante Brown     , CountryCode=ARG  , District=Buenos Aires        , Population=    538918] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 76, Name=La Plata            , CountryCode=ARG  , District=Buenos Aires        , Population=    521936] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 77, Name=Mar del Plata       , CountryCode=ARG  , District=Buenos Aires        , Population=    512880] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 78, Name=San Miguel de TucumÃ¡n, CountryCode=ARG  , District=TucumÃ¡n            , Population=    470809] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 79, Name=LanÃºs              , CountryCode=ARG  , District=Buenos Aires        , Population=    469735] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 80, Name=Merlo               , CountryCode=ARG  , District=Buenos Aires        , Population=    463846] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 81, Name=General San MartÃ­n , CountryCode=ARG  , District=Buenos Aires        , Population=    422542] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 82, Name=Salta               , CountryCode=ARG  , District=Salta               , Population=    367550] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 83, Name=Moreno              , CountryCode=ARG  , District=Buenos Aires        , Population=    356993] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 84, Name=Santa FÃ©           , CountryCode=ARG  , District=Santa FÃ©           , Population=    353063] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 85, Name=Avellaneda          , CountryCode=ARG  , District=Buenos Aires        , Population=    353046] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 86, Name=Tres de Febrero     , CountryCode=ARG  , District=Buenos Aires        , Population=    352311] 
2019 07 13 03:21:08:933 [main ] INFO  - City [id= 87, Name=MorÃ³n              , CountryCode=ARG  , District=Buenos Aires        , Population=    349246] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 88, Name=Florencio Varela    , CountryCode=ARG  , District=Buenos Aires        , Population=    315432] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 89, Name=San Isidro          , CountryCode=ARG  , District=Buenos Aires        , Population=    306341] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 90, Name=Tigre               , CountryCode=ARG  , District=Buenos Aires        , Population=    296226] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 91, Name=Malvinas Argentinas , CountryCode=ARG  , District=Buenos Aires        , Population=    290335] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 92, Name=Vicente LÃ³pez      , CountryCode=ARG  , District=Buenos Aires        , Population=    288341] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 93, Name=Berazategui         , CountryCode=ARG  , District=Buenos Aires        , Population=    276916] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 94, Name=Corrientes          , CountryCode=ARG  , District=Corrientes          , Population=    258103] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 95, Name=San Miguel          , CountryCode=ARG  , District=Buenos Aires        , Population=    248700] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 96, Name=BahÃ­a Blanca       , CountryCode=ARG  , District=Buenos Aires        , Population=    239810] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 97, Name=Esteban EcheverrÃ­a , CountryCode=ARG  , District=Buenos Aires        , Population=    235760] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 98, Name=Resistencia         , CountryCode=ARG  , District=Chaco               , Population=    229212] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id= 99, Name=JosÃ© C. Paz        , CountryCode=ARG  , District=Buenos Aires        , Population=    221754] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=100, Name=ParanÃ¡             , CountryCode=ARG  , District=Entre Rios          , Population=    207041] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=101, Name=Godoy Cruz          , CountryCode=ARG  , District=Mendoza             , Population=    206998] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=102, Name=Posadas             , CountryCode=ARG  , District=Misiones            , Population=    201273] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=103, Name=GuaymallÃ©n         , CountryCode=ARG  , District=Mendoza             , Population=    200595] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=104, Name=Santiago del Estero , CountryCode=ARG  , District=Santiago del Estero , Population=    189947] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=105, Name=San Salvador de Jujuy, CountryCode=ARG  , District=Jujuy               , Population=    178748] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=106, Name=Hurlingham          , CountryCode=ARG  , District=Buenos Aires        , Population=    170028] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=107, Name=NeuquÃ©n            , CountryCode=ARG  , District=NeuquÃ©n            , Population=    167296] 
2019 07 13 03:21:08:934 [main ] INFO  - City [id=108, Name=ItuzaingÃ³          , CountryCode=ARG  , District=Buenos Aires        , Population=    158197] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=109, Name=San Fernando        , CountryCode=ARG  , District=Buenos Aires        , Population=    153036] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=110, Name=Formosa             , CountryCode=ARG  , District=Formosa             , Population=    147636] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=111, Name=Las Heras           , CountryCode=ARG  , District=Mendoza             , Population=    145823] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=112, Name=La Rioja            , CountryCode=ARG  , District=La Rioja            , Population=    138117] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=113, Name=San Fernando del Valle de Cata, CountryCode=ARG  , District=Catamarca           , Population=    134935] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=114, Name=RÃ­o Cuarto         , CountryCode=ARG  , District=CÃ³rdoba            , Population=    134355] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=115, Name=Comodoro Rivadavia  , CountryCode=ARG  , District=Chubut              , Population=    124104] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=116, Name=Mendoza             , CountryCode=ARG  , District=Mendoza             , Population=    123027] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=117, Name=San NicolÃ¡s de los Arroyos, CountryCode=ARG  , District=Buenos Aires        , Population=    119302] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=118, Name=San Juan            , CountryCode=ARG  , District=San Juan            , Population=    119152] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=119, Name=Escobar             , CountryCode=ARG  , District=Buenos Aires        , Population=    116675] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=120, Name=Concordia           , CountryCode=ARG  , District=Entre Rios          , Population=    116485] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=121, Name=Pilar               , CountryCode=ARG  , District=Buenos Aires        , Population=    113428] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=122, Name=San Luis            , CountryCode=ARG  , District=San Luis            , Population=    110136] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=123, Name=Ezeiza              , CountryCode=ARG  , District=Buenos Aires        , Population=     99578] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=124, Name=San Rafael          , CountryCode=ARG  , District=Mendoza             , Population=     94651] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=125, Name=Tandil              , CountryCode=ARG  , District=Buenos Aires        , Population=     91101] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=126, Name=Yerevan             , CountryCode=ARM  , District=Yerevan             , Population=   1248700] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=127, Name=Gjumri              , CountryCode=ARM  , District=ÂŠirak              , Population=    211700] 
2019 07 13 03:21:08:935 [main ] INFO  - City [id=128, Name=Vanadzor            , CountryCode=ARM  , District=Lori                , Population=    172700] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=129, Name=Oranjestad          , CountryCode=ABW  , District=Â–                  , Population=     29034] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=130, Name=Sydney              , CountryCode=AUS  , District=New South Wales     , Population=   3276207] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=131, Name=Melbourne           , CountryCode=AUS  , District=Victoria            , Population=   2865329] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=132, Name=Brisbane            , CountryCode=AUS  , District=Queensland          , Population=   1291117] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=133, Name=Perth               , CountryCode=AUS  , District=West Australia      , Population=   1096829] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=134, Name=Adelaide            , CountryCode=AUS  , District=South Australia     , Population=    978100] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=135, Name=Canberra            , CountryCode=AUS  , District=Capital Region      , Population=    322723] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=136, Name=Gold Coast          , CountryCode=AUS  , District=Queensland          , Population=    311932] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=137, Name=Newcastle           , CountryCode=AUS  , District=New South Wales     , Population=    270324] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=138, Name=Central Coast       , CountryCode=AUS  , District=New South Wales     , Population=    227657] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=139, Name=Wollongong          , CountryCode=AUS  , District=New South Wales     , Population=    219761] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=140, Name=Hobart              , CountryCode=AUS  , District=Tasmania            , Population=    126118] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=141, Name=Geelong             , CountryCode=AUS  , District=Victoria            , Population=    125382] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=142, Name=Townsville          , CountryCode=AUS  , District=Queensland          , Population=    109914] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=143, Name=Cairns              , CountryCode=AUS  , District=Queensland          , Population=     92273] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=144, Name=Baku                , CountryCode=AZE  , District=Baki                , Population=   1787800] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=145, Name=GÃ¤ncÃ¤             , CountryCode=AZE  , District=GÃ¤ncÃ¤             , Population=    299300] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=146, Name=Sumqayit            , CountryCode=AZE  , District=Sumqayit            , Population=    283000] 
2019 07 13 03:21:08:936 [main ] INFO  - City [id=147, Name=MingÃ¤Ã§evir        , CountryCode=AZE  , District=MingÃ¤Ã§evir        , Population=     93900] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=148, Name=Nassau              , CountryCode=BHS  , District=New Providence      , Population=    172000] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=149, Name=al-Manama           , CountryCode=BHR  , District=al-Manama           , Population=    148000] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=150, Name=Dhaka               , CountryCode=BGD  , District=Dhaka               , Population=   3612850] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=151, Name=Chittagong          , CountryCode=BGD  , District=Chittagong          , Population=   1392860] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=152, Name=Khulna              , CountryCode=BGD  , District=Khulna              , Population=    663340] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=153, Name=Rajshahi            , CountryCode=BGD  , District=Rajshahi            , Population=    294056] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=154, Name=Narayanganj         , CountryCode=BGD  , District=Dhaka               , Population=    202134] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=155, Name=Rangpur             , CountryCode=BGD  , District=Rajshahi            , Population=    191398] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=156, Name=Mymensingh          , CountryCode=BGD  , District=Dhaka               , Population=    188713] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=157, Name=Barisal             , CountryCode=BGD  , District=Barisal             , Population=    170232] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=158, Name=Tungi               , CountryCode=BGD  , District=Dhaka               , Population=    168702] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=159, Name=Jessore             , CountryCode=BGD  , District=Khulna              , Population=    139710] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=160, Name=Comilla             , CountryCode=BGD  , District=Chittagong          , Population=    135313] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=161, Name=Nawabganj           , CountryCode=BGD  , District=Rajshahi            , Population=    130577] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=162, Name=Dinajpur            , CountryCode=BGD  , District=Rajshahi            , Population=    127815] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=163, Name=Bogra               , CountryCode=BGD  , District=Rajshahi            , Population=    120170] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=164, Name=Sylhet              , CountryCode=BGD  , District=Sylhet              , Population=    117396] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=165, Name=Brahmanbaria        , CountryCode=BGD  , District=Chittagong          , Population=    109032] 
2019 07 13 03:21:08:937 [main ] INFO  - City [id=166, Name=Tangail             , CountryCode=BGD  , District=Dhaka               , Population=    106004] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=167, Name=Jamalpur            , CountryCode=BGD  , District=Dhaka               , Population=    103556] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=168, Name=Pabna               , CountryCode=BGD  , District=Rajshahi            , Population=    103277] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=169, Name=Naogaon             , CountryCode=BGD  , District=Rajshahi            , Population=    101266] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=170, Name=Sirajganj           , CountryCode=BGD  , District=Rajshahi            , Population=     99669] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=171, Name=Narsinghdi          , CountryCode=BGD  , District=Dhaka               , Population=     98342] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=172, Name=Saidpur             , CountryCode=BGD  , District=Rajshahi            , Population=     96777] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=173, Name=Gazipur             , CountryCode=BGD  , District=Dhaka               , Population=     96717] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=174, Name=Bridgetown          , CountryCode=BRB  , District=St Michael          , Population=      6070] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=175, Name=Antwerpen           , CountryCode=BEL  , District=Antwerpen           , Population=    446525] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=176, Name=Gent                , CountryCode=BEL  , District=East Flanderi       , Population=    224180] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=177, Name=Charleroi           , CountryCode=BEL  , District=Hainaut             , Population=    200827] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=178, Name=LiÃ¨ge              , CountryCode=BEL  , District=LiÃ¨ge              , Population=    185639] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=179, Name=Bruxelles [Brussel] , CountryCode=BEL  , District=Bryssel             , Population=    133859] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=180, Name=Brugge              , CountryCode=BEL  , District=West Flanderi       , Population=    116246] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=181, Name=Schaerbeek          , CountryCode=BEL  , District=Bryssel             , Population=    105692] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=182, Name=Namur               , CountryCode=BEL  , District=Namur               , Population=    105419] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=183, Name=Mons                , CountryCode=BEL  , District=Hainaut             , Population=     90935] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=184, Name=Belize City         , CountryCode=BLZ  , District=Belize City         , Population=     55810] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=185, Name=Belmopan            , CountryCode=BLZ  , District=Cayo                , Population=      7105] 
2019 07 13 03:21:08:938 [main ] INFO  - City [id=186, Name=Cotonou             , CountryCode=BEN  , District=Atlantique          , Population=    536827] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=187, Name=Porto-Novo          , CountryCode=BEN  , District=OuÃ©mÃ©             , Population=    194000] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=188, Name=Djougou             , CountryCode=BEN  , District=Atacora             , Population=    134099] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=189, Name=Parakou             , CountryCode=BEN  , District=Borgou              , Population=    103577] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=190, Name=Saint George        , CountryCode=BMU  , District=Saint GeorgeÂ´s     , Population=      1800] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=191, Name=Hamilton            , CountryCode=BMU  , District=Hamilton            , Population=      1200] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=192, Name=Thimphu             , CountryCode=BTN  , District=Thimphu             , Population=     22000] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=193, Name=Santa Cruz de la Sierra, CountryCode=BOL  , District=Santa Cruz          , Population=    935361] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=194, Name=La Paz              , CountryCode=BOL  , District=La Paz              , Population=    758141] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=195, Name=El Alto             , CountryCode=BOL  , District=La Paz              , Population=    534466] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=196, Name=Cochabamba          , CountryCode=BOL  , District=Cochabamba          , Population=    482800] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=197, Name=Oruro               , CountryCode=BOL  , District=Oruro               , Population=    223553] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=198, Name=Sucre               , CountryCode=BOL  , District=Chuquisaca          , Population=    178426] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=199, Name=PotosÃ­             , CountryCode=BOL  , District=PotosÃ­             , Population=    140642] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=200, Name=Tarija              , CountryCode=BOL  , District=Tarija              , Population=    125255] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=201, Name=Sarajevo            , CountryCode=BIH  , District=Federaatio          , Population=    360000] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=202, Name=Banja Luka          , CountryCode=BIH  , District=Republika Srpska    , Population=    143079] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=203, Name=Zenica              , CountryCode=BIH  , District=Federaatio          , Population=     96027] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=204, Name=Gaborone            , CountryCode=BWA  , District=Gaborone            , Population=    213017] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=205, Name=Francistown         , CountryCode=BWA  , District=Francistown         , Population=    101805] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=206, Name=SÃ£o Paulo          , CountryCode=BRA  , District=SÃ£o Paulo          , Population=   9968485] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=207, Name=Rio de Janeiro      , CountryCode=BRA  , District=Rio de Janeiro      , Population=   5598953] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=208, Name=Salvador            , CountryCode=BRA  , District=Bahia               , Population=   2302832] 
2019 07 13 03:21:08:939 [main ] INFO  - City [id=209, Name=Belo Horizonte      , CountryCode=BRA  , District=Minas Gerais        , Population=   2139125] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=210, Name=Fortaleza           , CountryCode=BRA  , District=CearÃ¡              , Population=   2097757] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=211, Name=BrasÃ­lia           , CountryCode=BRA  , District=Distrito Federal    , Population=   1969868] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=212, Name=Curitiba            , CountryCode=BRA  , District=ParanÃ¡             , Population=   1584232] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=213, Name=Recife              , CountryCode=BRA  , District=Pernambuco          , Population=   1378087] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=214, Name=Porto Alegre        , CountryCode=BRA  , District=Rio Grande do Sul   , Population=   1314032] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=215, Name=Manaus              , CountryCode=BRA  , District=Amazonas            , Population=   1255049] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=216, Name=BelÃ©m              , CountryCode=BRA  , District=ParÃ¡               , Population=   1186926] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=217, Name=Guarulhos           , CountryCode=BRA  , District=SÃ£o Paulo          , Population=   1095874] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=218, Name=GoiÃ¢nia            , CountryCode=BRA  , District=GoiÃ¡s              , Population=   1056330] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=219, Name=Campinas            , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    950043] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=220, Name=SÃ£o GonÃ§alo       , CountryCode=BRA  , District=Rio de Janeiro      , Population=    869254] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=221, Name=Nova IguaÃ§u        , CountryCode=BRA  , District=Rio de Janeiro      , Population=    862225] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=222, Name=SÃ£o LuÃ­s          , CountryCode=BRA  , District=MaranhÃ£o           , Population=    837588] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=223, Name=MaceiÃ³             , CountryCode=BRA  , District=Alagoas             , Population=    786288] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=224, Name=Duque de Caxias     , CountryCode=BRA  , District=Rio de Janeiro      , Population=    746758] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=225, Name=SÃ£o Bernardo do Campo, CountryCode=BRA  , District=SÃ£o Paulo          , Population=    723132] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=226, Name=Teresina            , CountryCode=BRA  , District=PiauÃ­              , Population=    691942] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=227, Name=Natal               , CountryCode=BRA  , District=Rio Grande do Norte , Population=    688955] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=228, Name=Osasco              , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    659604] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=229, Name=Campo Grande        , CountryCode=BRA  , District=Mato Grosso do Sul  , Population=    649593] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=230, Name=Santo AndrÃ©        , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    630073] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=231, Name=JoÃ£o Pessoa        , CountryCode=BRA  , District=ParaÃ­ba            , Population=    584029] 
2019 07 13 03:21:08:940 [main ] INFO  - City [id=232, Name=JaboatÃ£o dos Guararapes, CountryCode=BRA  , District=Pernambuco          , Population=    558680] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=233, Name=Contagem            , CountryCode=BRA  , District=Minas Gerais        , Population=    520801] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=234, Name=SÃ£o JosÃ© dos Campos, CountryCode=BRA  , District=SÃ£o Paulo          , Population=    515553] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=235, Name=UberlÃ¢ndia         , CountryCode=BRA  , District=Minas Gerais        , Population=    487222] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=236, Name=Feira de Santana    , CountryCode=BRA  , District=Bahia               , Population=    479992] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=237, Name=RibeirÃ£o Preto     , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    473276] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=238, Name=Sorocaba            , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    466823] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=239, Name=NiterÃ³i            , CountryCode=BRA  , District=Rio de Janeiro      , Population=    459884] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=240, Name=CuiabÃ¡             , CountryCode=BRA  , District=Mato Grosso         , Population=    453813] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=241, Name=Juiz de Fora        , CountryCode=BRA  , District=Minas Gerais        , Population=    450288] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=242, Name=Aracaju             , CountryCode=BRA  , District=Sergipe             , Population=    445555] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=243, Name=SÃ£o JoÃ£o de Meriti, CountryCode=BRA  , District=Rio de Janeiro      , Population=    440052] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=244, Name=Londrina            , CountryCode=BRA  , District=ParanÃ¡             , Population=    432257] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=245, Name=Joinville           , CountryCode=BRA  , District=Santa Catarina      , Population=    428011] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=246, Name=Belford Roxo        , CountryCode=BRA  , District=Rio de Janeiro      , Population=    425194] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=247, Name=Santos              , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    408748] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=248, Name=Ananindeua          , CountryCode=BRA  , District=ParÃ¡               , Population=    400940] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=249, Name=Campos dos Goytacazes, CountryCode=BRA  , District=Rio de Janeiro      , Population=    398418] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=250, Name=MauÃ¡               , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    375055] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=251, Name=CarapicuÃ­ba        , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    357552] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=252, Name=Olinda              , CountryCode=BRA  , District=Pernambuco          , Population=    354732] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=253, Name=Campina Grande      , CountryCode=BRA  , District=ParaÃ­ba            , Population=    352497] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=254, Name=SÃ£o JosÃ© do Rio Preto, CountryCode=BRA  , District=SÃ£o Paulo          , Population=    351944] 
2019 07 13 03:21:08:941 [main ] INFO  - City [id=255, Name=Caxias do Sul       , CountryCode=BRA  , District=Rio Grande do Sul   , Population=    349581] 
2019 07 13 03:21:08:942 [main ] INFO  - City [id=256, Name=Moji das Cruzes     , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    339194] 
2019 07 13 03:21:08:942 [main ] INFO  - City [id=257, Name=Diadema             , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    335078] 
2019 07 13 03:21:08:942 [main ] INFO  - City [id=258, Name=Aparecida de GoiÃ¢nia, CountryCode=BRA  , District=GoiÃ¡s              , Population=    324662] 
2019 07 13 03:21:08:942 [main ] INFO  - City [id=259, Name=Piracicaba          , CountryCode=BRA  , District=SÃ£o Paulo          , Population=    319104] 
2019 07 13 03:21:08:942 [main ] INFO  - City [id=260, Name=Cariacica           , CountryCode=BRA  , District=EspÃ­rito Santo     , Population=    319033] 
2019 07 13 03:21:08:942 [main ] INFO  - City [id=261, Name=Vila Velha          , CountryCode=BRA  , District=EspÃ­rito Santo     , Population=    318758] 
